komentar;label;;;;;;;;;;;;;;;;;;;;;
until my mouth knows every veins;1;;;;;;;;;;;;;;;;;;;;;
my legs are devorcing 💔😻;1;;;;;;;;;;;;;;;;;;;;;
he has that ‘yes sir, ruin me respectfully’ energy;1;;;;;;;;;;;;;;;;;;;;;
Baby girl ,Alpha male,Leg opener ,womb shifter 🤭🤭;1;;;;;;;;;;;;;;;;;;;;;
I swear my pants were JUST on;1;;;;;;;;;;;;;;;;;;;;;
Both my lips call his name;1;;;;;;;;;;;;;;;;;;;;;
this man has the power to make me fall in love with him in a sec. esp. when he pulls that smile 🫢😆❤️‍🔥😍;0;;;;;;;;;;;;;;;;;;;;;
until they need to create a whole entire planet JUST to fit the amount of kids i'm willing to give him;1;;;;;;;;;;;;;;;;;;;;;
until he paints my body white 🤷‍♀️🤷‍♀️;1;;;;;;;;;;;;;;;;;;;;;
i can smell the comment section before i check it😂;0;;;;;;;;;;;;;;;;;;;;;
Till' the neighbors call the police thinking I'm being k!lled🤤🤤🔥🔥;1;;;;;;;;;;;;;;;;;;;;;
i wonder if its chunky too...;1;;;;;;;;;;;;;;;;;;;;;
Sassy 30 years old Man Leader;0;;;;;;;;;;;;;;;;;;;;;
I’D DO THIS FOR ALL OF UNHOLY COMMENTS HERE. I APPRECIATE YOU SCOUPS THATS ALL OMG;0;;;;;;;;;;;;;;;;;;;;;
Until he gets dry, until he can't walk, until he's swollen, until he feels that he can't anymore, until we are ourselves, until we can't separate, until he ends up so open by him;1;;;;;;;;;;;;;;;;;;;;;
as a joshushushu, yall couprangs are freaky 😭😭;0;;;;;;;;;;;;;;;;;;;;;
no lube, no protection, all night, all day, from the kitchen floor to the toilet seat, from the dining table to the bedroom, from the bathroom sink to the shower, from the front porch to the balcony, vertically, horizontally, quadratic, exponent al, logarithmic, while i gasp for air, scream and see the light, missionary, cowgirl, reverse cow girl, doggy, backwards, forwards, sideways, upside down, on the floor, in the bed, on the couch, on a chair, being carried against the wall, outside, in a train, on a plane, in the car, on a motorcycle, the bed of a truck, on a trampoline, in a bounce house, in the ool, bent over, in the basement, against the window, have the most toe curling, back arching, leg shaking, dick thribbing, first clenching, ear rining, mouth drooling, ass clenching, nose sniffling, eye watering, eye rolling, hip thrusting, earthquaking, sheet gripping, knuckles cracking, jaw dropping, hair pulling, mind blogging, soul snatching, overstimulating, vile, sloppy, moan inducing, heart wrenching, spine tingling, back breaking, atrocious, gushy, creamy, beastly, lip bitting, gravity defying, nail biting, sweaty, mind blowing, body shivering, orgasmic, bone breaking, world ending, black hole creating, universe destroying, devious, scrumptious, amazing, delightful, delectable, unbelievable, body numbing, bark worthy, cant walk, soul evaporating, volcano erupting, sweat rolling, voice cracking, trembling, sheets soaked, hair drenched, flabbergasting, lip locking, skin peeling, eyelash removing, eye widening, pussy popping, nail stractching, back cuts, spectacular, brain cell desolving, hair ripping, show stopping, magniticent, unique, extraordinary, slendid, phenomenal, mouth foaming, heavenly, awakening, devils tangos, he could put a nuclear bomb inside me and i'd still ride it and I would give this man the sloppiest, wettest, creamiest, soul taking, slimy, life changing, death DROPPING, heaven sent, flabbergasting, hypnotising, ungodly, astonishing, leg trembling, back arched, hands desperately grabbing the sheets, legs stretching out again and again, toe curling, voice breaking, whimper causing, waist slowly moving up and down, small heavy breath;1;;;;;;;;;;;;;;;;;;;;;
Until I’m swollen, Until i can’t walk, Until I’m numb, Until my head hurts, Until my cheeks are red, Until the neighbors know his name, Until my eyes are rolled back and it stays there. Till my throat memorizes every vein. Till the doctors think he changed my red blood cells white. Till we create the next ocean. Till he changes my dna to his. To my holes speak to him in Morse code.;1;;;;;;;;;;;;;;;;;;;;;
GATAU!😭 di mata gue dia tetep anak bungsu yg kiyowo gemesss gitu😭;0;;;;;;;;;;;;;;;;;;;;;
gimme that CHUNKy (WHO SAID THAT);1;;;;;;;;;;;;;;;;;;;;;
he's so damn attractive 😫😫;0;;;;;;;;;;;;;;;;;;;;;
bajunya fit banget kebadannya 🔥🔥;0;;;;;;;;;;;;;;;;;;;;;
When I saw sunoo I had to pause and talke a walk 🙂‍↕️;0;;;;;;;;;;;;;;;;;;;;;
HE IS SO SUPERCALIFRAGILISTICEXPIALIDOCIOUS;0;;;;;;;;;;;;;;;;;;;;;
KNAWING at the gates of my enclosure. He looks so good.;0;;;;;;;;;;;;;;;;;;;;;
I JUST WANNA SCREAME AS LOUD AS I COULD ACKKKKKKKKKKKK KIM SUNOO IM NOT YOUR STRONGEST SOLDIER;0;;;;;;;;;;;;;;;;;;;;;
HE LOOKED SO GOOD HOLDING ICE 😭;0;;;;;;;;;;;;;;;;;;;;;
BRO THIS SUNOO IS MY WEAKNESSS ALV 👅👅;0;;;;;;;;;;;;;;;;;;;;;
THE WAIST, THE SWEAT, THE FACE, THE HAIR!????????;0;;;;;;;;;;;;;;;;;;;;;
sunoo looks so hot on here!!😫;0;;;;;;;;;;;;;;;;;;;;;
the body shape😳😳;1;;;;;;;;;;;;;;;;;;;;;
bias wrecker is WRECKING brother [drool];0;;;;;;;;;;;;;;;;;;;;;
he ain’t a effin diva rn, HE’S THE HUSTLER;0;;;;;;;;;;;;;;;;;;;;;
imagine being locked in the same room as him;0;;;;;;;;;;;;;;;;;;;;;
why is he slowly detwinkfying-;0;;;;;;;;;;;;;;;;;;;;;
I wouldn't skip any day of work if he's my manager🥰;0;;;;;;;;;;;;;;;;;;;;;
Till the neighbors call the police;1;;;;;;;;;;;;;;;;;;;;;
im gonna give my heart and soul to him;0;;;;;;;;;;;;;;;;;;;;;
Weird way to ask me for marriage but baby say less🙏🥰;0;;;;;;;;;;;;;;;;;;;;;
I'll be spending my whole freakin life in that office;0;;;;;;;;;;;;;;;;;;;;;
do you have any time after that I;0;;;;;;;;;;;;;;;;;;;;;
wt distributing hitch a ride to and;0;;;;;;;;;;;;;;;;;;;;;
where did my clothes go??;1;;;;;;;;;;;;;;;;;;;;;
the second i saw that clip i heard something purring;1;;;;;;;;;;;;;;;;;;;;;
i swear my clothes was js on..;1;;;;;;;;;;;;;;;;;;;;;
I’m the printer that they use in that office;0;;;;;;;;;;;;;;;;;;;;;
nyengir elu semua😭;0;;;;;;;;;;;;;;;;;;;;;
kasian banget aku ga diajak🥺😒;0;;;;;;;;;;;;;;;;;;;;;
prittttt prittt pelanggaran inihhhh polisi mana polisi dia udah nyuri hati gwe prittttt;0;;;;;;;;;;;;;;;;;;;;;
bingung mau jadi jake atau jadi ni-ki;0;;;;;;;;;;;;;;;;;;;;;
just one more chance my Jakeeee;1;;;;;;;;;;;;;;;;;;;;;
Flash sale! All my clothes are 100% off! [photo];1;;;;;;;;;;;;;;;;;;;;;
There’s one more spot left lemme just slide in there…;0;;;;;;;;;;;;;;;;;;;;;
added to my gooning collection;1;;;;;;;;;;;;;;;;;;;;;
this made my hole weak… I MEAN, my whole week 😅😅😅.;1;;;;;;;;;;;;;;;;;;;;;
can sb tell me from where this is;0;;;;;;;;;;;;;;;;;;;;;
i also splashed like that.;1;;;;;;;;;;;;;;;;;;;;;
apeni?? konten baru kah gess;0;;;;;;;;;;;;;;;;;;;;;
iya pa dedi iya ini aku mau mandi padedii;0;;;;;;;;;;;;;;;;;;;;;
give it to me;0;;;;;;;;;;;;;;;;;;;;;
I need a piece of that;0;;;;;;;;;;;;;;;;;;;;;
even the water squirted 💔;1;;;;;;;;;;;;;;;;;;;;;
until the bed creaks... WHO SAID THAT?!!?;1;;;;;;;;;;;;;;;;;;;;;
*added to bus a nut👅*;1;;;;;;;;;;;;;;;;;;;;;
baru nyadar jake kurus bgt🥺;0;;;;;;;;;;;;;;;;;;;;;
apaan bngt anj, gitu doang dipikirin aneh²;0;;;;;;;;;;;;;;;;;;;;;
He knew what he did… Freaky Jake;0;;;;;;;;;;;;;;;;;;;;;
"No flash warning? I have epilepsy and my legs are shaking and spreading. Raw next question. I have NOTHING appropriate to say. 5 mins and a hair tie. Can we save hex. All 10 fingers. My fingers are tired. Who has my clothes? Both lips smiled. Born to ride forced to scroll. Bedsheet- soaked. To infinity and beyond. A tear rolled down my leg. FLASH US. This made my whole week, sorry I meant hole weak.\nUntil my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows it's him.Until my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows it's him.Until my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows\nRawww I mean awww Until my throat memorizes every vein This made my hole weak I mean my whole week Both lips smiled All ten fingers Its throbbing his name in morse code A tear ran down my leg “Get a load of this guy” IM TRYING Jaw dropped (in preparation) Raw ahh ah ah ah or whatever Lady Gaga said Flash us Not a waiter but Id take his tip Raw next question You coming? Yeah on the screen CATCH “Dinner is ready” I say as I lay on the table My doctor looked at my throat and said “Its Jake again isnt it?” “Hes so full of himself” I trying to be full of him too. JAKE MENTIONEDD???\nJake isnt only a human. He’s a phenomenon. He’s a celestial event, a once-in-a-lifetime alignment of the stars, a cosmic masterpiece sculpted by the witches themselves. Loving Jake isn't a hobby, it's a lifestyle, a reason to live. Every day I wake up and think of this man. There isn't one day where this man isn't on my mind. Jake is what fuels my day; he is so gorgeous, beautiful, radiant, captivating, charming, elegant, striking";1;;;;;;;;;;;;;;;;;;;;;
pangku adek bg😭;1;;;;;;;;;;;;;;;;;;;;;
What a good time to be ovulating..;1;;;;;;;;;;;;;;;;;;;;;
I’m gonna jump through the screen;0;;;;;;;;;;;;;;;;;;;;;
Why did it squirt😔;1;;;;;;;;;;;;;;;;;;;;;
IM JS TRYNA HIT LIKE;0;;;;;;;;;;;;;;;;;;;;;
showering with another man,Jake? [photo];0;;;;;;;;;;;;;;;;;;;;;
What is up with these comments. Rabid dogs in heat. 💀;0;;;;;;;;;;;;;;;;;;;;;
My jaw dropped lower than my grades;0;;;;;;;;;;;;;;;;;;;;;
My honest reaction: [photo];0;;;;;;;;;;;;;;;;;;;;;
We need to stop sexualising idols its not cool;0;;;;;;;;;;;;;;;;;;;;;
My FYP when I’m hungry;0;;;;;;;;;;;;;;;;;;;;;
Seven times a day, or whatever jungkook said…;1;;;;;;;;;;;;;;;;;;;;;
No flash warning? I have epilepsy and my legs are shaking and spreading. Raw next question. I have NOTHING appropriate to say. 5 mins and a hair tie. Can we save hex. All 10 fingers. My fingers are tired. Who has my clothes? Both lips smiled. Born to ride forced to scroll. Bedsheet- soaked. To infinity and beyond. A tear rolled down my leg. FLASH US. This made my hole weak, sorry I meant whole week.;1;;;;;;;;;;;;;;;;;;;;;
Until my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows it's him.Until my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows it's him.Until my throat memorizes every vein. the doctors think he changed my red blood cells white we create the ext ocean he changes my DNA to his. my holes speak to him in Morse code my dentist knows I'm on a only dihh diet, my gyncenolgist knows it's him.;1;;;;;;;;;;;;;;;;;;;;;
I just fell off my bed actually;0;;;;;;;;;;;;;;;;;;;;;
I made sure I heard that right. *I watched this over 80 times, (yes I counted🥰)*;0;;;;;;;;;;;;;;;;;;;;;
this is why I keep my volume down while I'm with my family😭💗;0;;;;;;;;;;;;;;;;;;;;;
I WAS BESIDE MY WHOLE FAMILY HELLO??;0;;;;;;;;;;;;;;;;;;;;;
bruh my fathers next to me 😭💔;0;;;;;;;;;;;;;;;;;;;;;
LMAO OMG THE WAY I GASPED;0;;;;;;;;;;;;;;;;;;;;;
my volumes full...im in shock;0;;;;;;;;;;;;;;;;;;;;;
7 times a week or whatever jungkook said;1;;;;;;;;;;;;;;;;;;;;;
he’s so fine I busted a nug;1;;;;;;;;;;;;;;;;;;;;;
I need him to do this loud and clear in my ear;1;;;;;;;;;;;;;;;;;;;;;
I'm so appreciate of him bc he can make the air have a lot of baby.if he not alive maybe I'm not alive too bc I live breath w his baby. 🤔;1;;;;;;;;;;;;;;;;;;;;;
wth is he thinking abt bro💔😔;0;;;;;;;;;;;;;;;;;;;;;
Why can’t I save it;0;;;;;;;;;;;;;;;;;;;;;
heeseung kek gini aku berhenti bernapas rasanya;0;;;;;;;;;;;;;;;;;;;;;
how to an air?;0;;;;;;;;;;;;;;;;;;;;;
ekspresinya itu heeseung gak pernah gagal😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
𝗙antastic 𝗨nreal 𝗖ontrol 𝗞nowledgeable 𝗠emorable 𝗘xcellent;1;;;;;;;;;;;;;;;;;;;;;
He’s thinking of me guys, sorry for his heat acting out 🥰 [photo];1;;;;;;;;;;;;;;;;;;;;;
uhm y'all, I think my stomach did the butterflies but it's weird..;0;;;;;;;;;;;;;;;;;;;;;
can we save hex;1;;;;;;;;;;;;;;;;;;;;;
the air gets to taste him before l could😭😭;1;;;;;;;;;;;;;;;;;;;;;
sahurr diawalii dengan rikiiii🔥🔥🔥;0;;;;;;;;;;;;;;;;;;;;;
godaan puasa tahun ini agk gimana yaa susah banget😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
born to ride force to scroll;1;;;;;;;;;;;;;;;;;;;;;
911: what's your emergency? me: I forgot how to breathe;0;;;;;;;;;;;;;;;;;;;;;
OMG,How does he look like in the real life then😭😭🔥;0;;;;;;;;;;;;;;;;;;;;;
pagi pagi baru bangun disuguhin ni-ki;0;;;;;;;;;;;;;;;;;;;;;
eh ini mata jdi seger perasaan tadi ngantuk;0;;;;;;;;;;;;;;;;;;;;;
hii,maaf sebelumnya kamu seharusnya lebih hati-hati lagi dalam memposting sesuatu, coba bayangin kalau aku gabisa napas karena gakuat liat kegantengan mu 🤭;0;;;;;;;;;;;;;;;;;;;;;
At this point THIS IS A NEED NOT A WANT;0;;;;;;;;;;;;;;;;;;;;;
bias wrecking me every damn time;0;;;;;;;;;;;;;;;;;;;;;
menggiurkan;1;;;;;;;;;;;;;;;;;;;;;
rik lu tebar pesona,gw disini nungguin lu rik😭😭;0;;;;;;;;;;;;;;;;;;;;;
jangan goda aku mas, kita beda agama😞;0;;;;;;;;;;;;;;;;;;;;;
that freaking mole omg;0;;;;;;;;;;;;;;;;;;;;;
udah dek udah😭;0;;;;;;;;;;;;;;;;;;;;;
seung liat adek lu seung godain gua;0;;;;;;;;;;;;;;;;;;;;;
gacor sekali ketampanannya mas;0;;;;;;;;;;;;;;;;;;;;;
itu ngode aku, mau telponan katanya, tuhh liat tangannya😌😌;0;;;;;;;;;;;;;;;;;;;;;
plss ni-ki tu jangan di slowmo😭;0;;;;;;;;;;;;;;;;;;;;;
ini beneran atau paksu;0;;;;;;;;;;;;;;;;;;;;;
dinner is served as I lay on the table;1;;;;;;;;;;;;;;;;;;;;;
jungwon,maap ya akuu oleng dulu,adek mu menggoda soalnyaa😌;0;;;;;;;;;;;;;;;;;;;;;
ada riki, ada gw;0;;;;;;;;;;;;;;;;;;;;;
gw yang raikan... 🗿sori salah lapak;0;;;;;;;;;;;;;;;;;;;;;
this is not safe😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
this made my hole weak i mean my whole week;1;;;;;;;;;;;;;;;;;;;;;
What will happen when he become 23 😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
i forgot how to breath.;0;;;;;;;;;;;;;;;;;;;;;
ACKKK, THE WATERMARK;0;;;;;;;;;;;;;;;;;;;;;
sahurr diawalii dengan rikiiii🔥🔥🔥;0;;;;;;;;;;;;;;;;;;;;;
i wanna be your lover;0;;;;;;;;;;;;;;;;;;;;;
njir dia kayak minta nelpon gitu;0;;;;;;;;;;;;;;;;;;;;;
beuh mantep;0;;;;;;;;;;;;;;;;;;;;;
that my fyp when I'm hungry 😭;0;;;;;;;;;;;;;;;;;;;;;
OH LAWD MY RIDE IS HERE BYE YALL😻😫;0;;;;;;;;;;;;;;;;;;;;;
nice and raw, thank you😴;1;;;;;;;;;;;;;;;;;;;;;
My freshly made glaze donut;1;;;;;;;;;;;;;;;;;;;;;
i have nothing inappropriate to say;0;;;;;;;;;;;;;;;;;;;;;
what a wet dream looks like;1;;;;;;;;;;;;;;;;;;;;;
congrats to who ever bouncing on it;1;;;;;;;;;;;;;;;;;;;;;
produk Jepang gprnh gagal 😋;0;;;;;;;;;;;;;;;;;;;;;
dibikin gila terus gue sm ni org😊;0;;;;;;;;;;;;;;;;;;;;;
MY RIDE IS HERE BYE GUYSS;0;;;;;;;;;;;;;;;;;;;;;
ada watermark tambahan di belakang 🫣;0;;;;;;;;;;;;;;;;;;;;;
aelah baju juga bangun tidur udah liat ini aja😭😭;0;;;;;;;;;;;;;;;;;;;;;
Parah lo rik😩;0;;;;;;;;;;;;;;;;;;;;;
yaammpun sayanggg;0;;;;;;;;;;;;;;;;;;;;;
he's so fine;0;;;;;;;;;;;;;;;;;;;;;
JASA LAP KERINGET NYA KAKA;0;;;;;;;;;;;;;;;;;;;;;
I’m thinking something NSFW;1;;;;;;;;;;;;;;;;;;;;;
that my fyp when I'm hungry 😭;0;;;;;;;;;;;;;;;;;;;;;
There’s no way this guy is 19 😭😭😭😭😭🙏🙏🙏🙏 he’s too pretty 🥺;0;;;;;;;;;;;;;;;;;;;;;
My freshly made glaze donut;1;;;;;;;;;;;;;;;;;;;;;
this made my hole weak i mean my whole week;1;;;;;;;;;;;;;;;;;;;;;
i fell off my chair my leg started to bpeed;1;;;;;;;;;;;;;;;;;;;;;
why is the search bar heeseung deck push 😨;1;;;;;;;;;;;;;;;;;;;;;
oh ini tukang ngisi bensin;0;;;;;;;;;;;;;;;;;;;;;
bahaya bet kalo heeseung kek gini😭;0;;;;;;;;;;;;;;;;;;;;;
sudah tidak bisa di ragukan lagi kalo LEE HEESEUNG😔;0;;;;;;;;;;;;;;;;;;;;;
bias tergantung fyp 🥰;0;;;;;;;;;;;;;;;;;;;;;
BRO WHEN I SAY I CANT BREATHE, IT FEELS LIKE IM GAGGING ON SMTH OML😭😭;0;;;;;;;;;;;;;;;;;;;;;
kalau boleh 7 kenapa harus 1..😝💗;0;;;;;;;;;;;;;;;;;;;;;
ini penguasa bumi plis jan bikin penguasa hati gua juga😭🙏 uwonn gmn ini;0;;;;;;;;;;;;;;;;;;;;;
@𐙚 katherinee cakep bat pacar lu dua duanya Ket rasanya pengen oleng deh;0;;;;;;;;;;;;;;;;;;;;;
nak repost tapi takut la ek 🫦😩;0;;;;;;;;;;;;;;;;;;;;;
sesech be crazy ”heesung deck push”;1;;;;;;;;;;;;;;;;;;;;;
Why is my search heeseung deck push erm;1;;;;;;;;;;;;;;;;;;;;;
IM. NOT. ALR. FOUR IN A ROWWWW??!?!😭 MY FYP IS JUST ENHYPEN EDITS BY NOW😭😭;0;;;;;;;;;;;;;;;;;;;;;
ohh ini sang penguasa dunia tuh😭😭;0;;;;;;;;;;;;;;;;;;;;;
Heeseung editt bahayaa bett bikin jantungan😭;0;;;;;;;;;;;;;;;;;;;;;
my breath hitched;0;;;;;;;;;;;;;;;;;;;;;
me while watching:🤭🫠😳😭🫦 hahaha;0;;;;;;;;;;;;;;;;;;;;;
kya nya gua perlu kedokter deh hati gua gk aman😭😭😭😩;0;;;;;;;;;;;;;;;;;;;;;
im addictedbto this edittt;0;;;;;;;;;;;;;;;;;;;;;
hadir support besty sehat selalu bahagia dengan keluarga disana tetep semangat hadapilah hidup dengan iklas sabar sukses selalu bersukur keren 🤲🙏😍🔥💥💐🫰😅💕💕💕🤭;0;;;;;;;;;;;;;;;;;;;;;
how you feel after waking up and causly droping the best heeseung edit;0;;;;;;;;;;;;;;;;;;;;;
gosh why is he so........eeeeeee;0;;;;;;;;;;;;;;;;;;;;;
i trust you with my life. you never ever ever fail to make the best enhypen edits. you are my favorite😍;0;;;;;;;;;;;;;;;;;;;;;
THE INTRO??? EXCUSE ME😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
kalian tau ga? mamaku suka enhypen dia kenal heesung 😭;0;;;;;;;;;;;;;;;;;;;;;
heeseung melet aku pun terpelet💋;0;;;;;;;;;;;;;;;;;;;;;
Why is the search Heesung deck push 💀💀💀;1;;;;;;;;;;;;;;;;;;;;;
a-anu pangku mass 😣😖;1;;;;;;;;;;;;;;;;;;;;;
"the search is 'Heeseung deck pants'??""";1;;;;;;;;;;;;;;;;;;;;;
trend baru lagi kah????;0;;;;;;;;;;;;;;;;;;;;;
oh diliat kirain di sayang...;0;;;;;;;;;;;;;;;;;;;;;
bahaya banget ni kl udh bgni, mkin bnyk aja selirnyaa😣;0;;;;;;;;;;;;;;;;;;;;;
heeseung km mau takjil gak? takjilatin;1;;;;;;;;;;;;;;;;;;;;;
bener² udah jadi penguasa bumi dia😭😭;0;;;;;;;;;;;;;;;;;;;;;
bahaya bgt dia mencoba membuat diri ini oleng....;0;;;;;;;;;;;;;;;;;;;;;
kurang kurangin melet nya dong hee gw nya jadi ngereog mulu😩;0;;;;;;;;;;;;;;;;;;;;;
@୨୧❀ 𝓡𝓮𝓵𝓲𝓪 ❀୨୧ this made my hole wea- I mean this made my whole week😊;1;;;;;;;;;;;;;;;;;;;;;
kenapa ni anak atraktif banget anjj??!;0;;;;;;;;;;;;;;;;;;;;;
dari banyaknya sisi kenapa sisi yg sebelah situ hee?\njujur w meriang 7 hari 7 malam;0;;;;;;;;;;;;;;;;;;;;;
edit di mana kak;0;;;;;;;;;;;;;;;;;;;;;
ok he is just my bias wrecker,stop me to change my bias 😭;0;;;;;;;;;;;;;;;;;;;;;
masukin sw aman ga ya?;0;;;;;;;;;;;;;;;;;;;;;
tanggung jawab lo hee, gua pingsan gegara ngeliat kegantengan lo;0;;;;;;;;;;;;;;;;;;;;;
Giving him the meanest head.. sorry;0;;;;;;;;;;;;;;;;;;;;;
I am not Cinderella but I'll make it fit;1;;;;;;;;;;;;;;;;;;;;;
Went to the dentist and he said was it Jake again? after looking at my throat;1;;;;;;;;;;;;;;;;;;;;;
THE CLIP OF JAKE BREATHING I NEED PLSS;0;;;;;;;;;;;;;;;;;;;;;
seven days a week or whatever jungkook said;1;;;;;;;;;;;;;;;;;;;;;
oh i saw that coming from a mile away;1;;;;;;;;;;;;;;;;;;;;;
